timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 05:28:20.596, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 71.51, 53
2026/03/25 05:28:20.598, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 36
2026/03/25 05:28:20.601, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 32
2026/03/25 05:28:20.604, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 33
2026/03/25 05:28:21.606, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 71.41, 53
2026/03/25 05:28:21.609, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 36
2026/03/25 05:28:21.611, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.63, 32
2026/03/25 05:28:21.614, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 33
2026/03/25 05:28:22.616, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 71.51, 53
2026/03/25 05:28:22.619, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 36
2026/03/25 05:28:22.621, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 32
2026/03/25 05:28:22.624, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 33
2026/03/25 05:28:23.627, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 71.41, 53
2026/03/25 05:28:23.631, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 36
2026/03/25 05:28:23.634, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 32
2026/03/25 05:28:23.636, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 33
2026/03/25 05:28:24.639, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 71.42, 53
2026/03/25 05:28:24.641, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 35
2026/03/25 05:28:24.644, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 32
2026/03/25 05:28:24.646, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 33
2026/03/25 05:28:25.649, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 50.42, 52
2026/03/25 05:28:25.651, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/03/25 05:28:25.653, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.63, 32
2026/03/25 05:28:25.656, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 33
2026/03/25 05:28:26.658, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 50.23, 52
2026/03/25 05:28:26.662, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 35
2026/03/25 05:28:26.664, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.63, 32
2026/03/25 05:28:26.666, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 33
2026/03/25 05:28:27.669, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 50.14, 52
2026/03/25 05:28:27.671, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 35
2026/03/25 05:28:27.674, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 32
2026/03/25 05:28:27.676, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 33
2026/03/25 05:28:28.679, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 12.13, 51
2026/03/25 05:28:28.681, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/03/25 05:28:28.684, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 32
2026/03/25 05:28:28.686, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 33
2026/03/25 05:28:29.689, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 12.32, 51
2026/03/25 05:28:29.691, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 35
2026/03/25 05:28:29.694, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 32
2026/03/25 05:28:29.696, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 33
2026/03/25 05:28:30.699, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.96, 50
2026/03/25 05:28:30.701, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 35
2026/03/25 05:28:30.704, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 32
2026/03/25 05:28:30.706, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 33
