timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 05:09:12.875, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 64.71, 63
2026/03/25 05:09:12.881, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 35
2026/03/25 05:09:12.883, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 31
2026/03/25 05:09:12.886, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 30
2026/03/25 05:09:13.889, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 64.74, 62
2026/03/25 05:09:13.891, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/03/25 05:09:13.894, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 31
2026/03/25 05:09:13.896, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 30
2026/03/25 05:09:14.899, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 64.45, 62
2026/03/25 05:09:14.921, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 53.76, 36
2026/03/25 05:09:14.926, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.37, 31
2026/03/25 05:09:14.930, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 13, 11264, 9.53, 30
2026/03/25 05:09:15.933, 0, NVIDIA GeForce GTX 1080 Ti, 3, 0, 6089, 11264, 63.11, 62
2026/03/25 05:09:15.936, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 56.86, 37
2026/03/25 05:09:15.938, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.76, 32
2026/03/25 05:09:15.940, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 56.95, 31
2026/03/25 05:09:16.942, 0, NVIDIA GeForce GTX 1080 Ti, 35, 1, 6091, 11264, 66.08, 62
2026/03/25 05:09:16.945, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 56.83, 38
2026/03/25 05:09:16.947, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.65, 33
2026/03/25 05:09:16.949, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 56.95, 31
2026/03/25 05:09:17.951, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 6091, 11264, 65.11, 62
2026/03/25 05:09:17.957, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.12, 38
2026/03/25 05:09:17.968, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.94, 34
2026/03/25 05:09:17.970, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 15, 11264, 57.62, 31
2026/03/25 05:09:18.973, 0, NVIDIA GeForce GTX 1080 Ti, 92, 62, 6091, 11264, 245.85, 65
2026/03/25 05:09:18.980, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 56.93, 38
2026/03/25 05:09:18.982, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.85, 34
2026/03/25 05:09:18.986, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.24, 32
2026/03/25 05:09:19.989, 0, NVIDIA GeForce GTX 1080 Ti, 91, 62, 6091, 11264, 252.63, 66
2026/03/25 05:09:19.991, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 55.38, 38
2026/03/25 05:09:19.993, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.95, 34
2026/03/25 05:09:19.996, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 53.99, 32
2026/03/25 05:09:21.000, 0, NVIDIA GeForce GTX 1080 Ti, 95, 65, 6091, 11264, 245.01, 67
2026/03/25 05:09:21.007, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 55.48, 39
2026/03/25 05:09:21.009, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 56.70, 34
2026/03/25 05:09:21.011, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.00, 32
2026/03/25 05:09:22.013, 0, NVIDIA GeForce GTX 1080 Ti, 93, 63, 6091, 11264, 249.19, 67
2026/03/25 05:09:22.016, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 55.48, 39
2026/03/25 05:09:22.018, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 56.70, 35
2026/03/25 05:09:22.020, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 53.88, 32
2026/03/25 05:09:23.024, 0, NVIDIA GeForce GTX 1080 Ti, 94, 52, 6091, 11264, 246.18, 68
2026/03/25 05:09:23.027, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 50.11, 39
2026/03/25 05:09:23.029, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 51.13, 35
2026/03/25 05:09:23.031, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.09, 32
2026/03/25 05:09:24.034, 0, NVIDIA GeForce GTX 1080 Ti, 91, 62, 6091, 11264, 239.39, 68
2026/03/25 05:09:24.036, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 50.20, 39
2026/03/25 05:09:24.043, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 51.13, 35
2026/03/25 05:09:24.045, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.10, 33
2026/03/25 05:09:25.049, 0, NVIDIA GeForce GTX 1080 Ti, 92, 63, 6091, 11264, 254.51, 69
2026/03/25 05:09:25.051, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 49.91, 39
2026/03/25 05:09:25.054, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 51.22, 35
2026/03/25 05:09:25.056, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.10, 33
2026/03/25 05:09:26.058, 0, NVIDIA GeForce GTX 1080 Ti, 92, 63, 6091, 11264, 247.47, 70
2026/03/25 05:09:26.063, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 12.41, 38
2026/03/25 05:09:26.066, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 12.61, 34
2026/03/25 05:09:26.068, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.00, 33
2026/03/25 05:09:27.074, 0, NVIDIA GeForce GTX 1080 Ti, 91, 62, 6091, 11264, 224.69, 70
2026/03/25 05:09:27.076, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 11.93, 38
2026/03/25 05:09:27.078, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 12.61, 34
2026/03/25 05:09:27.081, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.07, 33
2026/03/25 05:09:28.086, 0, NVIDIA GeForce GTX 1080 Ti, 92, 62, 6091, 11264, 241.85, 71
2026/03/25 05:09:28.088, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 9.04, 38
2026/03/25 05:09:28.091, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 12.99, 34
2026/03/25 05:09:28.094, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.36, 33
2026/03/25 05:09:29.098, 0, NVIDIA GeForce GTX 1080 Ti, 90, 61, 6091, 11264, 243.67, 71
2026/03/25 05:09:29.100, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 8.57, 38
2026/03/25 05:09:29.103, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 10.11, 33
2026/03/25 05:09:29.105, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.26, 33
2026/03/25 05:09:30.110, 0, NVIDIA GeForce GTX 1080 Ti, 91, 61, 6091, 11264, 237.15, 72
2026/03/25 05:09:30.113, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 8.76, 38
2026/03/25 05:09:30.115, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 9.82, 33
2026/03/25 05:09:30.118, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.17, 34
2026/03/25 05:09:31.120, 0, NVIDIA GeForce GTX 1080 Ti, 93, 63, 6091, 11264, 238.13, 72
2026/03/25 05:09:31.122, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 8.85, 37
2026/03/25 05:09:31.125, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 9.73, 33
2026/03/25 05:09:31.127, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.19, 34
2026/03/25 05:09:32.133, 0, NVIDIA GeForce GTX 1080 Ti, 93, 63, 6091, 11264, 240.93, 73
2026/03/25 05:09:32.137, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 8.76, 37
2026/03/25 05:09:32.139, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 9.44, 33
2026/03/25 05:09:32.142, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.17, 34
2026/03/25 05:09:33.144, 0, NVIDIA GeForce GTX 1080 Ti, 95, 64, 6091, 11264, 241.01, 73
2026/03/25 05:09:33.146, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 8.85, 37
2026/03/25 05:09:33.149, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 9.34, 33
2026/03/25 05:09:33.151, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.36, 34
2026/03/25 05:09:34.154, 0, NVIDIA GeForce GTX 1080 Ti, 92, 62, 6091, 11264, 249.39, 74
2026/03/25 05:09:34.159, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 8.95, 37
