timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 04:13:52.808, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.56, 62
2026/03/25 04:13:52.810, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 36
2026/03/25 04:13:52.813, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 31
2026/03/25 04:13:52.816, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 31
2026/03/25 04:13:53.818, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.56, 61
2026/03/25 04:13:53.821, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 36
2026/03/25 04:13:53.823, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 31
2026/03/25 04:13:53.826, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 31
2026/03/25 04:13:54.828, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 70.49, 61
2026/03/25 04:13:54.831, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 53.78, 37
2026/03/25 04:13:54.834, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.57, 32
2026/03/25 04:13:54.837, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 43, 11264, 51.00, 32
2026/03/25 04:13:55.839, 0, NVIDIA GeForce GTX 1080 Ti, 2, 2, 10033, 11264, 68.29, 61
2026/03/25 04:13:55.842, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.05, 38
2026/03/25 04:13:55.844, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.95, 33
2026/03/25 04:13:55.849, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.05, 32
2026/03/25 04:13:56.854, 0, NVIDIA GeForce GTX 1080 Ti, 29, 1, 10035, 11264, 69.82, 61
2026/03/25 04:13:56.858, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.02, 39
2026/03/25 04:13:56.860, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.75, 34
2026/03/25 04:13:56.862, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.14, 33
2026/03/25 04:13:57.864, 0, NVIDIA GeForce GTX 1080 Ti, 29, 1, 10035, 11264, 69.53, 60
2026/03/25 04:13:57.867, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 55.51, 39
2026/03/25 04:13:57.869, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 56.58, 34
2026/03/25 04:13:57.871, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 55.60, 33
2026/03/25 04:13:58.874, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 10035, 11264, 68.76, 60
