timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 04:52:50.250, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 65.51, 66
2026/03/25 04:52:50.253, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 35
2026/03/25 04:52:50.256, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 31
2026/03/25 04:52:50.258, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 30
2026/03/25 04:52:51.261, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 65.28, 65
2026/03/25 04:52:51.265, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 35
2026/03/25 04:52:51.268, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 31
2026/03/25 04:52:51.270, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 30
2026/03/25 04:52:52.273, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 65.12, 65
2026/03/25 04:52:52.276, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 35
2026/03/25 04:52:52.278, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.25, 31
2026/03/25 04:52:52.281, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 30
2026/03/25 04:52:53.284, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 65.12, 64
2026/03/25 04:52:53.290, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/03/25 04:52:53.292, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 31
2026/03/25 04:52:53.295, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 30
2026/03/25 04:52:54.297, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 64.93, 64
2026/03/25 04:52:54.300, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/03/25 04:52:54.302, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 31
2026/03/25 04:52:54.305, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 30
2026/03/25 04:52:55.308, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 64.74, 64
