timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 05:49:56.040, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.64, 55
2026/03/25 05:49:56.045, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.91, 50
2026/03/25 05:49:56.048, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.73, 32
2026/03/25 05:49:56.051, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 32
2026/03/25 05:49:57.054, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.64, 55
2026/03/25 05:49:57.056, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.72, 50
2026/03/25 05:49:57.058, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 32
2026/03/25 05:49:57.061, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.24, 32
2026/03/25 05:49:58.064, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 70.74, 55
2026/03/25 05:49:58.070, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 56.06, 50
2026/03/25 05:49:58.074, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 143, 11264, 54.58, 32
2026/03/25 05:49:58.077, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 43, 11264, 52.53, 32
2026/03/25 05:49:59.081, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 70.64, 55
2026/03/25 05:49:59.083, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 59.04, 51
2026/03/25 05:49:59.085, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 58.01, 33
2026/03/25 05:49:59.087, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.24, 33
2026/03/25 05:50:00.090, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3337, 11264, 67.39, 55
2026/03/25 05:50:00.092, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 58.94, 51
2026/03/25 05:50:00.094, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.92, 34
2026/03/25 05:50:00.097, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 57.24, 33
2026/03/25 05:50:01.099, 0, NVIDIA GeForce GTX 1080 Ti, 53, 2, 3927, 11264, 67.71, 54
2026/03/25 05:50:01.159, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 13, 11264, 56.67, 50
2026/03/25 05:50:01.250, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 56.76, 34
2026/03/25 05:50:01.252, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 5, 11264, 55.80, 33
2026/03/25 05:50:02.255, 0, NVIDIA GeForce GTX 1080 Ti, 29, 13, 3927, 11264, 189.81, 56
