timestamp,index,name,utilization.gpu,utilization.memory,memory.used,memory.total,power.draw,temperature.gpu
2026/03/25 03:55:47.657, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.94, 64
2026/03/25 03:55:47.659, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 35
2026/03/25 03:55:47.662, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.34, 31
2026/03/25 03:55:47.665, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 29
2026/03/25 03:55:48.667, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 71.13, 64
2026/03/25 03:55:48.672, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.76, 35
2026/03/25 03:55:48.674, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 31
2026/03/25 03:55:48.677, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 29
2026/03/25 03:55:49.680, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 71.05, 63
2026/03/25 03:55:49.682, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.85, 35
2026/03/25 03:55:49.684, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.25, 31
2026/03/25 03:55:49.687, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 29
2026/03/25 03:55:50.690, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.75, 63
2026/03/25 03:55:50.692, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 35
2026/03/25 03:55:50.694, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.44, 30
2026/03/25 03:55:50.697, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.95, 29
2026/03/25 03:55:51.700, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.85, 63
2026/03/25 03:55:51.702, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 35
2026/03/25 03:55:51.704, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.63, 31
2026/03/25 03:55:51.707, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 29
2026/03/25 03:55:52.710, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.78, 63
2026/03/25 03:55:52.712, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.66, 35
2026/03/25 03:55:52.715, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.73, 31
2026/03/25 03:55:52.717, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.05, 29
2026/03/25 03:55:53.720, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.76, 62
2026/03/25 03:55:53.724, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 35
2026/03/25 03:55:53.727, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.73, 31
2026/03/25 03:55:53.730, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.15, 29
2026/03/25 03:55:54.732, 0, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 70.66, 62
2026/03/25 03:55:54.735, 1, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.57, 35
2026/03/25 03:55:54.737, 2, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 9.53, 31
2026/03/25 03:55:54.740, 3, NVIDIA GeForce GTX 1080 Ti, 0, 0, 3, 11264, 8.86, 29
